REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0330638234,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0002155191,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0007000157,0.0981117205
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.1099988773,0.0078304286
ACACT1rm,0.0032305683,NaN
ACACT1x,0.0001513279,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0045373072,NaN
ACACT5p,0.0045373072,NaN
ACACT6p,0.0045373072,NaN
ACACT7p,0.0045373072,NaN
ACACT8p,0.0045373072,NaN
ACACT9p,0.0045373072,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0000449553,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0012434945,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0148314637,NaN
ACGAMK,0.0000315230,NaN
ACGAMPM,0.0100915418,0.0100915418
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0019164131,NaN
ACGSm,0.0000022443,NaN
ACHEe,0.4967043865,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,0.7666521267,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0586437656,NaN
ACNAM9PL2,0.0586437656,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0570148312,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0059751639,NaN
ACOAD1fm,61.0216276939,NaN
ACOAD8m,53.0576667997,NaN
ACOAD9m,4.6564268168,NaN
ACOAHi,0.0000049625,NaN
ACOAO7p,0.0039080031,NaN
ACODA,4.3506574865,NaN
ACONTm,0.0095216510,0.0019761917
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,10.6011168273,NaN
ACRNtm,NaN,NaN
ACS2,0.0035297050,NaN
ACSm,0.3436006956,NaN
ACSOMT,0.0000043328,NaN
ACSRTNMT,0.0000043328,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0287291923,NaN
ADAe,0.0203498446,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,9.1364563044,4.1567956341
ADK3,0.0089683839,0.0083399580
ADK3m,NaN,NaN
ADKd,0.0091662729,0.0091697378
ADMDC,0.0009127344,NaN
ADNCYC,6.8408087858,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0348299800,NaN
ADPMAN,0.0299147577,NaN
ADPRDPm,0.0082693072,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0036277569,0.6446151226
ADRNCPT2,0.3683740659,0.0020731310
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0258237583,NaN
ADSK,0.0258237583,NaN
ADSL1,0.0215374731,NaN
ADSL2,0.0218208321,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0001939393,NaN
AG13T11g,0.0001939393,NaN
AG13T12g,0.0001939393,NaN
AG13T13g,0.0001939393,NaN
AG13T14g,0.0001939393,NaN
AG13T15g,0.0001939393,NaN
AG13T16g,0.0001939393,NaN
AG13T17g,0.0001939393,NaN
AG13T18g,0.0001939393,NaN
AG13T1g,0.0001939393,NaN
AG13T2g,0.0001939393,NaN
AG13T3g,0.0001939393,NaN
AG13T4g,0.0001939393,NaN
AG13T5g,0.0001939393,NaN
AG13T6g,0.0001939393,NaN
AG13T7g,0.0001939393,NaN
AG13T8g,0.0001939393,NaN
AG13T9g,0.0001939393,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0000066161,NaN
AGPAT1,0.0113742355,NaN
AGPex,NaN,NaN
AGPRim,0.4151373775,NaN
AGPSx,0.0152497248,NaN
AGTim,0.0006139133,NaN
AGTix,0.0001057486,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0402560908,NaN
AHEXASEly,0.0402560908,NaN
AIRCr,0.0222600804,0.0222600804
AKGDm,0.5130978312,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000265941,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0009269605,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0008583914,0.0008330108
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0279433846,NaN
ALCD21_L,0.0279433846,NaN
ALCD22_D,0.3769938330,NaN
ALCD22_L,0.0964572901,NaN
ALCD2if,0.0066643219,NaN
ALCD2yf,0.0230351928,NaN
ALDD20x,0.0191154780,NaN
ALDD20xm,0.2379474341,NaN
ALDD21,NaN,NaN
ALDD2xm,0.1500244615,NaN
ALDD2y,0.3813304348,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0761611776,NaN
ALOX12,0.0017678208,NaN
ALOX12R,0.0003717734,NaN
ALOX15,0.0004470290,NaN
ALOX5,0.0550577156,NaN
ALOX52,0.1843394977,NaN
ALR2,0.7882863734,NaN
ALR3,0.0563775228,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.1220611924,NaN
AMPTASECGe,0.4027053842,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0058134992,NaN
AMY2e,2.6121339561,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0107460891,NaN
APAT2rm,0.0007000157,0.0981117205
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.2159083569,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.4981228040,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0036266497,0.6446151226
ARACHCPT2,0.0002001283,0.0002087976
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0190367453,NaN
ARGSS,1.4548328601,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0182343647,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0004550509,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0020394980,NaN
ASNS1,0.0240008873,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0057965627,0.0057965627
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,3.5420545144,8.3450372228
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,1.4750707542,NaN
ATPH2e,0.1326032995,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.1713476887,NaN
B3GALT3g,0.0006288853,NaN
B3GALT41g,0.0001641103,NaN
B3GALT42g,0.0001641103,NaN
B3GALT43g,0.0001641103,NaN
B3GALT44g,0.0001641103,NaN
B3GALT5g,0.0000002300,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0001176597,NaN
B3GNT12g,0.0001176597,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000037211,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,21.6604383964,NaN
BACCLm,21.6604383964,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.0879791873,NaN
BAMPPALDOXm,0.2379474341,NaN
BBHOX,0.0000022271,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000468045,NaN
BDHm,0.0099917447,0.0065662412
BDMT_L,0.0004861983,NaN
BDMT_U,0.0004861983,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000132435,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0088216283,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000135626,NaN
BMTer_U,NaN,NaN
BPNT2,0.0003134462,NaN
BTND1,0.0000416041,NaN
BTND1n,0.0001040103,NaN
BTNDe,0.0003406066,NaN
BTNDm,0.0008736868,NaN
BTNPL,0.0011378031,NaN
BTNPLm,0.0011378031,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0003761832,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0000324359,NaN
C160CPT1,0.0004574258,0.6446151226
C160CPT2,0.3793612714,0.0001864354
C160CRNt,NaN,NaN
C161CPT1,0.0036276761,0.6446151226
C161CPT12,0.0035339239,0.6446151226
C161CPT2,0.3683740659,0.0020730848
C161CPT22,0.3683740659,0.0020195088
C161CRN2t,0.0013824933,0.0013824933
C161CRNt,0.0013805854,0.0013805854
C180CPT1,0.0000315313,0.6446151226
C180CPT2,0.3683740659,0.0000180190
C180CRNt,NaN,NaN
C181CPT1,0.0000333077,0.6446151226
C181CPT2,0.3683740659,0.0000190341
C181CRNt,0.0013805854,0.0013805854
C204CPT1,0.0000190964,0.6446151226
C204CPT2,0.3683740659,0.0000109129
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0036273458,0.6446151226
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,8.7809967664,8.7809967664
C2M26DCOAHLx,8.9700299307,8.9700299307
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.4049965751,NaN
C4STMO1r,2.8051446576,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,426.6971983093,NaN
CAt7r,NaN,NaN
CATm,66.7669002757,NaN
CATp,213.3485991546,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0027662241,0.0000004101
CBPPer,436.0785187200,NaN
CBPSam,0.0002859200,NaN
CBPter,NaN,NaN
CBR1,0.0164620978,0.0400098931
CBR2,0.0098277510,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0024740442,NaN
CDSm,0.0000005234,NaN
CEPTC,0.0000878625,NaN
CEPTE,NaN,NaN
CERK,0.0114398486,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000003542,0.0003672110
CHATn,0.0000003789,0.0003928304
CHLP,0.0017199595,NaN
CHLPCTD,0.0103531912,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0036828353,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000036571,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000132898,NaN
CHTNASEe,0.0000002016,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,0.0255543064,0.0579688810
CKc,1.0170905375,2.2069278213
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0036277569,0.6446151226
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0002979523,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0006603966,NaN
CMPSASn,0.0010346213,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0114727450,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0001724305,NaN
CORE2GTg,0.0000215441,NaN
CORE3GTg,0.0000021185,NaN
CORE4GTg,0.0000000473,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000144766,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0197006439,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,0.8752494577,NaN
CSNAT2m,0.0033855807,0.0033855807
CSNAT2x,0.0066654826,0.0066654826
CSNAT3x,0.0033855807,0.0033855807
CSNATer,0.0020313484,0.0020313484
CSNATm,0.0033855807,0.0033855807
CSNATp,0.0033855807,0.0033855807
CSNATr,0.0029115994,0.0029115994
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0006302093,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,0.4513591960,31.7360831305
CYSTAm,0.1563420506,10.9927622107
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0131176827,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000032700,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,2.1579862448,1.7263718933
CYTK10n,2.1579862448,1.7263718933
CYTK11,1.1003593228,1.6863521340
CYTK11n,1.1003593228,1.6863521340
CYTK12,1.1003593228,1.6863521340
CYTK12n,1.1003593228,1.6863521340
CYTK13,1.1003593228,1.6863521340
CYTK13n,1.1003593228,1.6863521340
CYTK14,1.1003593228,1.7338507069
CYTK14n,1.1003593228,1.7338507069
CYTK1m,0.0050795285,0.0040635825
CYTK1n,2.1579862448,1.7263718933
CYTK2n,1.1003593228,1.6863521340
CYTK3,NaN,NaN
CYTK3n,1.1003593228,1.7086141308
CYTK4,NaN,NaN
CYTK4n,1.1003593228,1.6895465994
CYTK5,1.1003593228,1.7086141308
CYTK5n,2.1579862448,1.7263718933
CYTK6,2.1579862448,1.7263718933
CYTK6n,2.1579862448,1.7263718933
CYTK7,2.1579862448,1.7631983459
CYTK7n,2.1579862448,1.7631983459
CYTK8,2.1579862448,1.7263718933
CYTK8n,2.1579862448,1.7263718933
CYTK9,2.1579862448,1.7086141308
CYTK9n,2.1579862448,1.7086141308
D_3AIBt,NaN,NaN
D3AIBTm,0.0000002803,0.0000218286
DADA,0.0287291923,NaN
DADAe,0.0203498446,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0681553748,0.0487082169
DAGKn_hs,0.0051370222,0.0036712466
DAGt,NaN,NaN
DALAOXx,0.0000069802,NaN
